"id";"produto_principal";"produto_composicao";"quantidade";"valor_unitario";"valor_custo";"valor_produto";"data"
"13261";"SPRITE COPO";"XAROPE SPRITE";"0.09";"43.57";"3.92";"11";"2025-09-19 13:03:04"
"13254";"REFIL SPRITE COPO COLECIONAVEL";"XAROPE SPRITE";"0.09";"43.57";"3.92";NULL;"2025-09-19 12:54:38"
"13250";"COCA COLA COPO";"XAROPE COCA COLA";"0.09";"26.02";"2.34";"11";"2025-09-19 12:52:49"
"13251";"COCA COLA ZERO COPO";"XAROPE COCA COLA ZERO";"0.09";"43.57";"3.92";"11";"2025-09-19 12:52:01"
"13253";"FANTA GUARANA COPO";"XAROPE FANTA GUARANÁ";"0.09";"43.57";"3.92";"11";"2025-09-19 12:48:45"
"13252";"FANTA LARANJA COPO";"XAROPE FANTA LARANJA";"0.09";"43.57";"3.92";"11";"2025-09-19 12:44:00"
"12476";"AD DE BATATA FRITA";"SAL COM ERVAS";"0.0025";"7.46";"0.02";"10";"2025-09-17 22:32:05"
"12477";"AD DE BATATA FRITA";"FRITAS 9X18MM";"0.175";"15.06";"2.64";"10";"2025-09-17 22:32:05"
"12056";"FRITAS COM PULLED PORK";"FRITAS 9X18MM";"0.565";"15.06";"8.51";"60";"2025-09-16 14:46:38"
"12057";"FRITAS COM PULLED PORK";"SALSA FRESCA";"0.005";"48";"0.24";"60";"2025-09-16 14:46:38"
"12058";"FRITAS COM PULLED PORK";"MOLHO MAIONESE";"0.045";"22.22";"1";"60";"2025-09-16 14:46:38"
"12059";"FRITAS COM PULLED PORK";"MOLHO BARBECUE";"0.05";"8.44";"0.42";"60";"2025-09-16 14:46:38"
"12060";"FRITAS COM PULLED PORK";"PULLED PORK-1/2 90G";"1";"4";"4";"60";"2025-09-16 14:46:38"
"12061";"FRITAS COM PULLED PORK";"QUEIJO MUÇARELA FATIADA";"0.04";"47.76";"1.91";"60";"2025-09-16 14:46:38"
"12042";"FRITAS PICANTES";"FRITAS 9X18MM";"0.565";"15.06";"8.51";"64";"2025-09-16 14:45:04"
"12044";"FRITAS PICANTES";"MOLHO MAIONESE";"0.045";"22.22";"1";"64";"2025-09-16 14:45:04"
"12045";"FRITAS PICANTES";"BACON EM CUBOS";"0.123";"27.53";"3.39";"64";"2025-09-16 14:45:04"
"12046";"FRITAS PICANTES";"SAL COM ERVAS";"0.005";"7.46";"0.04";"64";"2025-09-16 14:45:04"
"12047";"FRITAS PICANTES";"CARNE P/ BOLONHESA";"0.08";"35.21";"2.82";"64";"2025-09-16 14:45:04"
"12048";"FRITAS PICANTES";"LEITE INTEGRAL";"0.028";"5.57";"0.16";"64";"2025-09-16 14:45:04"
"12049";"FRITAS PICANTES";"ALHO";"0.003";"22";"0.07";"64";"2025-09-16 14:45:04"
"12050";"FRITAS PICANTES";"CEBOLA BRANCA";"0.02";"2.27";"0.05";"64";"2025-09-16 14:45:04"
"12051";"FRITAS PICANTES";"MOLHO DE TOMATE";"0.02";"3.11";"0.06";"64";"2025-09-16 14:45:04"
"12052";"FRITAS PICANTES";"PIMENTA MENDEZ - 490 GR";"0.002";"30.9";"0.06";"64";"2025-09-16 14:45:04"
"12053";"FRITAS PICANTES";"AZEITE COMPOSTO";"0.01";"20.16";"0.2";"64";"2025-09-16 14:45:04"
"12054";"FRITAS PICANTES";"PAPRICA DEFUMADA";"0.00433";"35";"0.15";"64";"2025-09-16 14:45:04"
"12055";"FRITAS PICANTES";"TOMATE TRITURADO";"0.04";"9.41";"0.38";"64";"2025-09-16 14:45:04"
"12588";"FRITAS PICANTES";"QUEIJO CHEDDAR CREMOSO";"0.1";"27.25";"2.72";"64";"2025-09-16 14:45:04"
"12722";"FRITAS COM  FRANGO";"SALSA FRESCA";"0.005";"48";"0.24";"51";"2025-09-16 14:42:40"
"12723";"FRITAS COM  FRANGO";"MOLHO MAIONESE";"0.045";"22.22";"1";"51";"2025-09-16 14:42:40"
"12724";"FRITAS COM  FRANGO";"FRITAS 9X18MM";"0.565";"15.06";"8.51";"51";"2025-09-16 14:42:40"
"12725";"FRITAS COM  FRANGO";"SAL COM ERVAS";"0.002";"7.46";"0.01";"51";"2025-09-16 14:42:40"
"12726";"FRITAS COM  FRANGO";"SOBRECOXA TEMPERADA";"1";"3.14";"3.14";"51";"2025-09-16 14:42:40"
"12727";"FRITAS COM  FRANGO";"LARANJA";"0.06335";"3.35";"0.21";"51";"2025-09-16 14:42:40"
"12728";"FRITAS COM  FRANGO";"MOLHO SHOYO";"0.01";"8.15";"0.08";"51";"2025-09-16 14:42:40"
"12729";"FRITAS COM  FRANGO";"AMIDO DE MILHO";"0.003";"11.43";"0.03";"51";"2025-09-16 14:42:40"
"12730";"FRITAS COM  FRANGO";"ACUCAR CRISTAL";"0.01";"3.3";"0.03";"51";"2025-09-16 14:42:40"
"12731";"FRITAS COM  FRANGO";"FARINHA DE TRIGO";"0.01";"4.36";"0.04";"51";"2025-09-16 14:42:40"
"12732";"FRITAS COM  FRANGO";"OVO";"1";"0.55";"0.55";"51";"2025-09-16 14:42:40"
"12733";"FRITAS COM  FRANGO";"FARINHA PANKO";"0.01";"19.9";"0.2";"51";"2025-09-16 14:42:40"
"12710";"FRITAS PARMESAO COM ERVAS";"FRITAS 9X18MM";"0.565";"15.06";"8.51";"41";"2025-09-16 14:40:06"
"12711";"FRITAS PARMESAO COM ERVAS";"SAL COM ERVAS";"0.005";"7.46";"0.04";"41";"2025-09-16 14:40:06"
"12712";"FRITAS PARMESAO COM ERVAS";"QUEIJO PARMESÃO";"0.03";"56";"1.68";"41";"2025-09-16 14:40:06"
"12713";"FRITAS PARMESAO COM ERVAS";"MANJERICÃO FRESCO";"0.01";"50";"0.5";"41";"2025-09-16 14:40:06"
"12714";"FRITAS PARMESAO COM ERVAS";"ALECRIM FRESCO";"0.01";"60";"0.6";"41";"2025-09-16 14:40:06"
"12715";"FRITAS PARMESAO COM ERVAS";"SALSA FRESCA";"0.01";"48";"0.48";"41";"2025-09-16 14:40:06"
"13164";"COMBO CASAL";"BACON EM CUBOS";"0.19";"27.53";"5.23";NULL;"2025-09-16 10:48:06"
"13165";"COMBO CASAL";"FRITAS 9X18MM";"0.565";"15.06";"8.51";NULL;"2025-09-16 10:48:06"
"13166";"COMBO CASAL";"SAL COM ERVAS";"0.005";"7.46";"0.04";NULL;"2025-09-16 10:48:06"
"13167";"COMBO CASAL";"QUEIJO CHEDDAR CREMOSO";"0.15";"27.25";"4.09";NULL;"2025-09-16 10:48:06"
"13168";"COMBO CASAL";"LEITE INTEGRAL";"0.028";"5.57";"0.16";NULL;"2025-09-16 10:48:06"
"17";"MEIA FRITAS CHEDDAR E BACON";"BACON EM CUBOS";"0.124";"27.53";"3.41";NULL;"2025-09-15 10:30:21"
"18";"MEIA FRITAS CHEDDAR E BACON";"FRITAS 9X18MM";"0.5";"15.06";"7.53";NULL;"2025-09-15 10:30:21"
"20";"MEIA FRITAS CHEDDAR E BACON";"SAL COM ERVAS";"0.005";"7.46";"0.04";NULL;"2025-09-15 10:30:21"
"4611";"MEIA FRITAS CHEDDAR E BACON";"QUEIJO CHEDDAR CREMOSO";"0.1";"27.25";"2.72";NULL;"2025-09-15 10:30:21"
"5507";"MEIA FRITAS CHEDDAR E BACON";"LEITE INTEGRAL";"0.028";"5.57";"0.16";NULL;"2025-09-15 10:30:21"
"3914";"AMERICAN BURGER";"PÃO AUSTRALIANO";"1";"1.4";"1.4";"49";"2025-09-15 10:26:49"
"3916";"AMERICAN BURGER";"CEBOLA ROXA";"0.02";"4.64";"0.09";"49";"2025-09-15 10:26:49"
"3917";"AMERICAN BURGER";"MOSTARDA HEINZ";"0.01";"46.3";"0.46";"49";"2025-09-15 10:26:49"
"3918";"AMERICAN BURGER";"HAMBURGUER ANGUS 170G";"1";"8.3";"8.3";"49";"2025-09-15 10:26:49"
"3919";"AMERICAN BURGER";"QUEIJO CHEDDAR FATIA";"0.04";"33.3";"1.33";"49";"2025-09-15 10:26:49"
"3921";"AMERICAN BURGER";"KETCHUP HEINZ 397GR";"0.015";"27.48";"0.41";"49";"2025-09-15 10:26:49"
"5529";"AMERICAN BURGER";"BACON FATIADO - BC";"0.07";"41";"2.87";"49";"2025-09-15 10:26:49"
"7227";"AMERICAN BURGER";"PICLES ARTESANAL";"0.02";"10.96";"0.22";"49";"2025-09-15 10:26:49"
"13156";"DOG BANOFFEE";"PAO HOT DOG";"1";"1.26";"1.26";NULL;"2025-09-15 00:21:04"
"13157";"DOG BANOFFEE";"LEITE CONDENSADO";"0.013";"12.42";"0.16";NULL;"2025-09-15 00:21:04"
"13158";"DOG BANOFFEE";"QUEIJO MUÇARELA FATIADA";"0.07";"47.76";"3.34";NULL;"2025-09-15 00:21:04"
"13159";"DOG BANOFFEE";"CHOCOLATE BRANCO";"0.025";"67.76";"1.69";NULL;"2025-09-15 00:21:04"
"13160";"DOG BANOFFEE";"COCO RALADO DESIDRATADO";"0.002";NULL;NULL;NULL;"2025-09-15 00:21:04"
"13161";"DOG BANOFFEE";"CALDA DE CARAMELO";"0.002";"14.85";"0.03";NULL;"2025-09-15 00:21:04"
"13162";"DOG BANOFFEE";"BANANA NANICA";"0.15";"3.5";"0.52";NULL;"2025-09-15 00:21:04"
"13163";"DOG BANOFFEE";"DOCE DE LEITE TRADICIONAL";"0.045";"54.87";"2.47";NULL;"2025-09-15 00:21:04"
"41";"MEIA FRITAS FILE";"CEBOLA ROXA";"0.09";"4.64";"0.42";NULL;"2025-09-12 21:56:13"
"44";"MEIA FRITAS FILE";"SALSA FRESCA";"0.005";"48";"0.24";NULL;"2025-09-12 21:56:13"
"45";"MEIA FRITAS FILE";"MOLHO MAIONESE";"0.045";"22.22";"1";NULL;"2025-09-12 21:56:13"
"46";"MEIA FRITAS FILE";"FRITAS 9X18MM";"0.5";"15.06";"7.53";NULL;"2025-09-12 21:56:13"
"3617";"MEIA FRITAS FILE";"QUEIJO CHEDDAR CREMOSO";"0.1";"27.25";"2.72";NULL;"2025-09-12 21:56:13"
"3618";"MEIA FRITAS FILE";"LEITE INTEGRAL";"0.028";"5.57";"0.16";NULL;"2025-09-12 21:56:13"
"5413";"MEIA FRITAS FILE";"QUEIJO MUÇARELA FATIADA";"0.06";"47.76";"2.87";NULL;"2025-09-12 21:56:13"
"5518";"MEIA FRITAS FILE";"MANTEIGA COM SAL";"0.01";"42.68";"0.43";NULL;"2025-09-12 21:56:13"
"6800";"MEIA FRITAS FILE";"FILE  CUBOS 90G";"1";"10.62";"10.62";NULL;"2025-09-12 21:56:13"
"11352";"MEIA FRITAS FILE";"SAL COM ERVAS";"0.002";"7.46";"0.01";NULL;"2025-09-12 21:56:13"
"55";"MEIA FRITAS PULLED PORK";"FRITAS 9X18MM";"0.5";"15.06";"7.53";NULL;"2025-09-12 21:55:04"
"56";"MEIA FRITAS PULLED PORK";"SALSA FRESCA";"0.005";"48";"0.24";NULL;"2025-09-12 21:55:04"
"57";"MEIA FRITAS PULLED PORK";"MOLHO MAIONESE";"0.045";"22.22";"1";NULL;"2025-09-12 21:55:04"
"58";"MEIA FRITAS PULLED PORK";"MOLHO BARBECUE";"0.05";"8.44";"0.42";NULL;"2025-09-12 21:55:04"
"60";"MEIA FRITAS PULLED PORK";"PULLED PORK-1/2 90G";"1";"4";"4";NULL;"2025-09-12 21:55:04"
"5414";"MEIA FRITAS PULLED PORK";"QUEIJO MUÇARELA FATIADA";"0.04";"47.76";"1.91";NULL;"2025-09-12 21:55:04"
"29";"MEIA FRITAS PICANTE";"FRITAS 9X18MM";"0.5";"15.06";"7.53";NULL;"2025-09-12 21:51:34"
"31";"MEIA FRITAS PICANTE";"MOLHO MAIONESE";"0.045";"22.22";"1";NULL;"2025-09-12 21:51:34"
"32";"MEIA FRITAS PICANTE";"BACON EM CUBOS";"0.123";"27.53";"3.39";NULL;"2025-09-12 21:51:34"
"34";"MEIA FRITAS PICANTE";"SAL COM ERVAS";"0.005";"7.46";"0.04";NULL;"2025-09-12 21:51:34"
"2104";"MEIA FRITAS PICANTE";"CARNE P/ BOLONHESA";"0.08";"35.21";"2.82";NULL;"2025-09-12 21:51:34"
"3333";"MEIA FRITAS PICANTE";"QUEIJO CHEDDAR CREMOSO";"0.1";"27.25";"2.72";NULL;"2025-09-12 21:51:34"
"3334";"MEIA FRITAS PICANTE";"LEITE INTEGRAL";"0.02";"5.57";"0.11";NULL;"2025-09-12 21:51:34"
"3488";"MEIA FRITAS PICANTE";"ALHO";"0.003";"22";"0.07";NULL;"2025-09-12 21:51:34"
"3490";"MEIA FRITAS PICANTE";"CEBOLA BRANCA";"0.02";"2.27";"0.05";NULL;"2025-09-12 21:51:34"
"3491";"MEIA FRITAS PICANTE";"MOLHO DE TOMATE";"0.02";"3.11";"0.06";NULL;"2025-09-12 21:51:34"
"3492";"MEIA FRITAS PICANTE";"PIMENTA MENDEZ - 490 GR";"0.002";"30.9";"0.06";NULL;"2025-09-12 21:51:34"
"11350";"MEIA FRITAS PICANTE";"AZEITE COMPOSTO";"0.01";"20.16";"0.2";NULL;"2025-09-12 21:51:34"
"11389";"MEIA FRITAS PICANTE";"PAPRICA DEFUMADA";"0.00433";"35";"0.15";NULL;"2025-09-12 21:51:34"
"11829";"MEIA FRITAS PICANTE";"TOMATE TRITURADO";"0.02";"9.41";"0.19";NULL;"2025-09-12 21:51:34"
"12734";"MEIA FRITAS COM FRANGO";"SALSA FRESCA";"0.005";"48";"0.24";NULL;"2025-09-12 21:45:43"
"12735";"MEIA FRITAS COM FRANGO";"MOLHO MAIONESE";"0.045";"22.22";"1";NULL;"2025-09-12 21:45:43"
"12736";"MEIA FRITAS COM FRANGO";"FRITAS 9X18MM";"0.5";"15.06";"7.53";NULL;"2025-09-12 21:45:43"
"12737";"MEIA FRITAS COM FRANGO";"SAL COM ERVAS";"0.002";"7.46";"0.01";NULL;"2025-09-12 21:45:43"
"12738";"MEIA FRITAS COM FRANGO";"SOBRECOXA TEMPERADA";"1";"3.14";"3.14";NULL;"2025-09-12 21:45:43"
"12739";"MEIA FRITAS COM FRANGO";"LARANJA";"0.06335";"3.35";"0.21";NULL;"2025-09-12 21:45:43"
"12740";"MEIA FRITAS COM FRANGO";"MOLHO SHOYO";"0.01";"8.15";"0.08";NULL;"2025-09-12 21:45:43"
"12741";"MEIA FRITAS COM FRANGO";"AMIDO DE MILHO";"0.003";"11.43";"0.03";NULL;"2025-09-12 21:45:43"
"12742";"MEIA FRITAS COM FRANGO";"ACUCAR CRISTAL";"0.01";"3.3";"0.03";NULL;"2025-09-12 21:45:43"
"12743";"MEIA FRITAS COM FRANGO";"FARINHA DE TRIGO";"0.01";"4.36";"0.04";NULL;"2025-09-12 21:45:43"
"12744";"MEIA FRITAS COM FRANGO";"OVO";"1";"0.55";"0.55";NULL;"2025-09-12 21:45:43"
"12745";"MEIA FRITAS COM FRANGO";"FARINHA PANKO";"0.01";"19.9";"0.2";NULL;"2025-09-12 21:45:43"
"12746";"FRITAS COM FRANGO";"SALSA FRESCA";"0.005";"48";"0.24";NULL;"2025-09-12 21:40:12"
"12747";"FRITAS COM FRANGO";"MOLHO MAIONESE";"0.045";"22.22";"1";NULL;"2025-09-12 21:40:12"
"12748";"FRITAS COM FRANGO";"SAL COM ERVAS";"0.002";"7.46";"0.01";NULL;"2025-09-12 21:40:12"
"12749";"FRITAS COM FRANGO";"LARANJA";"0.06335";"3.35";"0.21";NULL;"2025-09-12 21:40:12"
"12750";"FRITAS COM FRANGO";"MOLHO SHOYO";"0.01";"8.15";"0.08";NULL;"2025-09-12 21:40:12"
"12751";"FRITAS COM FRANGO";"AMIDO DE MILHO";"0.003";"11.43";"0.03";NULL;"2025-09-12 21:40:12"
"12752";"FRITAS COM FRANGO";"ACUCAR CRISTAL";"0.01";"3.3";"0.03";NULL;"2025-09-12 21:40:12"
"12753";"FRITAS COM FRANGO";"FARINHA DE TRIGO";"0.01";"4.36";"0.04";NULL;"2025-09-12 21:40:12"
"12754";"FRITAS COM FRANGO";"OVO";"1";"0.55";"0.55";NULL;"2025-09-12 21:40:12"
"12755";"FRITAS COM FRANGO";"FARINHA PANKO";"0.01";"19.9";"0.2";NULL;"2025-09-12 21:40:12"
"12756";"FRITAS COM FRANGO";"FRITAS 9X18MM";"0.8";"15.06";"12.05";NULL;"2025-09-12 21:40:12"
"12757";"FRITAS COM FRANGO";"SOBRECOXA TEMPERADA";"2";"3.14";"6.28";NULL;"2025-09-12 21:40:12"
"959";"HAP. CHOPP HEINEKEN";"CHOPP HEINEKEN BARRIL";"0.36";"14.02";"5.05";"8";"2025-09-12 21:35:20"
"13153";"TACA BELGA";"PASSATEMPO TRITURADO";"0.02";"30.02";"0.6";NULL;"2025-09-12 14:45:35"
"13154";"TACA BELGA";"BRIGADEIRO DE CHOCOLATE";"0.1";"48.22";"4.82";NULL;"2025-09-12 14:45:35"
"13155";"TACA BELGA";"MORANGO FRESCO";"0.03";"25";"0.75";NULL;"2025-09-12 14:45:35"
"429";"GIN TONICA CRANBERRY";"XAROPE DE CRANBERRY";"0.03";"64.5";"1.93";"41";"2025-09-12 12:00:41"
"430";"GIN TONICA CRANBERRY";"MORANGO FRESCO";"0.06";"25";"1.5";"41";"2025-09-12 12:00:41"
"4868";"GIN TONICA CRANBERRY";"GIN";"0.06";"106.533";"6.39";"41";"2025-09-12 12:00:41"
"6345";"GIN TONICA CRANBERRY";"ALECRIM FRESCO";"0.002";"60";"0.12";"41";"2025-09-12 12:00:41"
"6787";"GIN TONICA CRANBERRY";"SCHWEPPES TONICA";"0.3";"3.698";"1.11";"41";"2025-09-12 12:00:41"
"11893";"VOUCHER";"COCA-COLA KS";"1";"3.3";"3.3";"10";"2025-09-10 14:36:28"
"13150";"LASANHA BOLONHESA PRODUCAO";"CEBOLA";"0.14493";"0";"0";NULL;"2025-09-09 08:49:29"
"13152";"LASANHA BOLONHESA PRODUCAO";"CREME DE LEITE";"0.072";"0";"0";NULL;"2025-09-09 08:49:29"
"11306";"HAMBURGER 120G";"TEMPERO HAMBURGUER";"0.00092";"33.82";"0.03";NULL;"2025-09-07 13:22:39"
"11307";"HAMBURGER 120G";"OVO";"0.1227";"0.55";"0.07";NULL;"2025-09-07 13:22:39"
"11308";"HAMBURGER 120G";"SAL REFINADO";"0.00123";"1.25";"0";NULL;"2025-09-07 13:22:39"
"11309";"HAMBURGER 120G";"PEITO BOVINO - BRISKET ANGUS";"0.0438";"30.3";"1.33";NULL;"2025-09-07 13:22:39"
"11310";"HAMBURGER 120G";"PATINHO BOVINO ANGUS";"0.0732";"30.2";"2.21";NULL;"2025-09-07 13:22:39"
"12362";"CHURRASCO BURGER + COCA COLA LATA";"BACON FATIADO - BC";"0.07";"41";"2.87";NULL;"2025-09-06 20:58:35"
"12363";"CHURRASCO BURGER + COCA COLA LATA";"MOLHO BARBECUE";"0.02";"8.44";"0.17";NULL;"2025-09-06 20:58:35"
"12364";"CHURRASCO BURGER + COCA COLA LATA";"TOMATE LONGA VIDA";"0.02";"5.53";"0.11";NULL;"2025-09-06 20:58:35"
"12365";"CHURRASCO BURGER + COCA COLA LATA";"CEBOLINHA";"0.002";"50";"0.1";NULL;"2025-09-06 20:58:35"
"12366";"CHURRASCO BURGER + COCA COLA LATA";"CEBOLA ROXA";"0.005";"4.64";"0.02";NULL;"2025-09-06 20:58:35"
"12367";"CHURRASCO BURGER + COCA COLA LATA";"PIMENTÃO VERMELHO";"0.005";"19.79";"0.1";NULL;"2025-09-06 20:58:35"
"12368";"CHURRASCO BURGER + COCA COLA LATA";"LIMÃO TAITI";"0.012";"5.81";"0.07";NULL;"2025-09-06 20:58:35"
"12369";"CHURRASCO BURGER + COCA COLA LATA";"MOLHO GARLIC";"0.03";"25.2";"0.76";NULL;"2025-09-06 20:58:35"
"12370";"CHURRASCO BURGER + COCA COLA LATA";"QUEIJO ESTEPE FATIADO";"0.04";"85.6";"3.42";NULL;"2025-09-06 20:58:35"
"12371";"CHURRASCO BURGER + COCA COLA LATA";"MOLHO CHIMICHURRI";"0.01";"76.97";"0.77";NULL;"2025-09-06 20:58:35"
"12372";"CHURRASCO BURGER + COCA COLA LATA";"HAMBURGUER ANGUS RECHEADO 170G";"1";"8.12";"8.12";NULL;"2025-09-06 20:58:35"
"12373";"CHURRASCO BURGER + COCA COLA LATA";"PÃO BRIOCHE COM PARMESÃO";"1";"1.4";"1.4";NULL;"2025-09-06 20:58:35"
"11554";"GORGON.";"PÃO AUSTRALIANO";"1";"1.4";"1.4";NULL;"2025-09-06 20:58:17"
"11555";"GORGON.";"QUEIJO GORGONZOLA";"0.04";"69.67";"2.79";NULL;"2025-09-06 20:58:17"
"11556";"GORGON.";"RÚCULA";"0.02";"49.83";"1";NULL;"2025-09-06 20:58:17"
"11557";"GORGON.";"HAMBURGUER ANGUS 170G";"1";"8.3";"8.3";NULL;"2025-09-06 20:58:17"
"11558";"GORGON.";"CEBOLA BRANCA";"0.02";"2.27";"0.05";NULL;"2025-09-06 20:58:17"
"11559";"GORGON.";"WHISKY P/ PREPARAÇÃO DE PRATOS";"0.001";"39";"0.04";NULL;"2025-09-06 20:58:17"
"11560";"GORGON.";"ACUCAR MASCAVO";"0.002";"10.17";"0.02";NULL;"2025-09-06 20:58:17"
"11561";"GORGON.";"MOLHO SHOYO";"0.003";"8.15";"0.02";NULL;"2025-09-06 20:58:17"
"11562";"GORGON.";"XAROPE COCA COLA";"0.002";"26.02";"0.05";NULL;"2025-09-06 20:58:17"
"11563";"GORGON.";"CREME DE LEITE 17";"0.01";"13.07";"0.13";NULL;"2025-09-06 20:58:17"
"11564";"GORGON.";"MOLHO GARLIC";"0.03";"25.2";"0.76";NULL;"2025-09-06 20:58:17"
"11565";"GORGON.";"MOLHO DE TOMATE SWEET";"0.02";"38.86";"0.78";NULL;"2025-09-06 20:58:17"
"4644";"VEGETARIANO";"PÃO AUSTRALIANO";"1";"1.4";"1.4";NULL;"2025-09-05 17:33:01"
"4645";"VEGETARIANO";"QUEIJO MUÇARELA FATIADA";"0.1";"47.76";"4.78";NULL;"2025-09-05 17:33:01"
"4646";"VEGETARIANO";"ALFACE AMERICANA";"0.03";"16.5";"0.5";NULL;"2025-09-05 17:33:01"
"4647";"VEGETARIANO";"MOLHO MAIONESE";"0.03";"22.22";"0.67";NULL;"2025-09-05 17:33:01"
"4648";"VEGETARIANO";"MOLHO KETCHUP DE GOIABA";"0.03";"16.2";"0.49";NULL;"2025-09-05 17:33:01"
"4649";"VEGETARIANO";"CEBOLA ROXA";"0.02";"4.64";"0.09";NULL;"2025-09-05 17:33:01"
"1396";"SMASH DUPLO";"PÃO BRIOCHE";"1";"1.3";"1.3";NULL;"2025-09-05 17:32:49"
"1397";"SMASH DUPLO";"MOLHO MAIONESE";"0.045";"22.22";"1";NULL;"2025-09-05 17:32:49"
"1398";"SMASH DUPLO";"HAMBURGER SMASH BURGER 80G";"2";"3.99";"7.98";NULL;"2025-09-05 17:32:49"
"1400";"SMASH DUPLO";"QUEIJO CHEDDAR FATIA";"0.032";"33.3";"1.07";NULL;"2025-09-05 17:32:49"
"2602";"SMASH DUPLO";"BACON FATIADO - BC";"0.038";"41";"1.56";NULL;"2025-09-05 17:32:49"
"7386";"SMASH DUPLO";"PICLES ARTESANAL";"0.03";"10.96";"0.33";NULL;"2025-09-05 17:32:49"
"1401";"SMASH TRIPLO";"PÃO BRIOCHE";"1";"1.3";"1.3";NULL;"2025-09-05 17:32:41"
"1402";"SMASH TRIPLO";"MOLHO MAIONESE";"0.045";"22.22";"1";NULL;"2025-09-05 17:32:41"
"1403";"SMASH TRIPLO";"HAMBURGER SMASH BURGER 80G";"3";"3.99";"11.97";NULL;"2025-09-05 17:32:41"
"1405";"SMASH TRIPLO";"QUEIJO CHEDDAR FATIA";"0.048";"33.3";"1.6";NULL;"2025-09-05 17:32:41"
"2603";"SMASH TRIPLO";"BACON FATIADO - BC";"0.038";"41";"1.56";NULL;"2025-09-05 17:32:41"
"7387";"SMASH TRIPLO";"PICLES ARTESANAL";"0.03";"10.96";"0.33";NULL;"2025-09-05 17:32:41"
"579";"CHEESE BURGER DUPLO";"PÃO BRIOCHE";"1";"1.3";"1.3";NULL;"2025-09-05 17:32:29"
"580";"CHEESE BURGER DUPLO";"CEBOLA BRANCA";"0.02";"2.27";"0.05";NULL;"2025-09-05 17:32:29"
"581";"CHEESE BURGER DUPLO";"MOLHO MAIONESE";"0.03";"22.22";"0.67";NULL;"2025-09-05 17:32:29"
"583";"CHEESE BURGER DUPLO";"MOLHO DE ERVAS";"0.03";"40.29";"1.21";NULL;"2025-09-05 17:32:29"
"584";"CHEESE BURGER DUPLO";"QUEIJO CHEDDAR FATIA";"0.032";"33.3";"1.07";NULL;"2025-09-05 17:32:29"
"2605";"CHEESE BURGER DUPLO";"BACON FATIADO - BC";"0.038";"41";"1.56";NULL;"2025-09-05 17:32:29"
"8526";"CHEESE BURGER DUPLO";"QUEIJO MUÇARELA FATIADA";"0.016";"47.76";"0.76";NULL;"2025-09-05 17:32:29"
"9718";"CHEESE BURGER DUPLO";"HAMBURGER 150 G";"2";"7.08";"14.16";NULL;"2025-09-05 17:32:29"
"585";"CHILLI CHEFF";"QUEIJO MINAS";"0.045";"34";"1.53";NULL;"2025-09-05 17:32:19"
"587";"CHILLI CHEFF";"MOLHO BUFFALO";"0.03";"19.45";"0.58";NULL;"2025-09-05 17:32:19"
"590";"CHILLI CHEFF";"MOLHO MAIONESE";"0.03";"22.22";"0.67";NULL;"2025-09-05 17:32:19"
"2610";"CHILLI CHEFF";"PÃO BRIOCHE GERGELIM";"1";"1.4";"1.4";NULL;"2025-09-05 17:32:19"
"4138";"CHILLI CHEFF";"CEBOLA CRISPY";"0.03";"45.43";"1.36";NULL;"2025-09-05 17:32:19"
"9717";"CHILLI CHEFF";"HAMBURGER 150 G";"1";"7.08";"7.08";NULL;"2025-09-05 17:32:19"
"592";"CHICKEN BURGER";"PÃO BRIOCHE";"1";"1.3";"1.3";NULL;"2025-09-05 17:32:09"
"593";"CHICKEN BURGER";"QUEIJO MINAS";"0.045";"34";"1.53";NULL;"2025-09-05 17:32:09"
"594";"CHICKEN BURGER";"ALFACE AMERICANA";"0.015";"16.5";"0.25";NULL;"2025-09-05 17:32:09"
"595";"CHICKEN BURGER";"TOMATE LONGA VIDA";"0.025";"5.53";"0.14";NULL;"2025-09-05 17:32:09"
"596";"CHICKEN BURGER";"CENOURA";"0.025";"3.57";"0.09";NULL;"2025-09-05 17:32:09"
"597";"CHICKEN BURGER";"FILE FRANGO 160G";"1";"3";"3";NULL;"2025-09-05 17:32:09"
"2611";"CHICKEN BURGER";"MOLHO SWEET HONEY";"0.03";"0";"0";NULL;"2025-09-05 17:32:09"
"598";"BURGER EGG";"PÃO BRIOCHE";"1";"1.3";"1.3";NULL;"2025-09-05 17:31:59"
"600";"BURGER EGG";"ALFACE AMERICANA";"0.015";"16.5";"0.25";NULL;"2025-09-05 17:31:59"
"601";"BURGER EGG";"TOMATE LONGA VIDA";"0.03";"5.53";"0.17";NULL;"2025-09-05 17:31:59"
"602";"BURGER EGG";"OVO";"1";"0.55";"0.55";NULL;"2025-09-05 17:31:59"
"603";"BURGER EGG";"MOLHO MAIONESE";"0.03";"22.22";"0.67";NULL;"2025-09-05 17:31:59"
"604";"BURGER EGG";"MOLHO BARBECUE";"0.03";"8.44";"0.25";NULL;"2025-09-05 17:31:59"
"2606";"BURGER EGG";"QUEIJO MUÇARELA FATIADA";"0.022";"47.76";"1.05";NULL;"2025-09-05 17:31:59"
"2607";"BURGER EGG";"BACON FATIADO - BC";"0.038";"41";"1.56";NULL;"2025-09-05 17:31:59"
"9716";"BURGER EGG";"HAMBURGER 150 G";"1";"7.08";"7.08";NULL;"2025-09-05 17:31:59"
